0.991	0.319753 0.947501        0	0.47963 1.42125       0	0.559568 1.65813       0

0.992	0.318562 0.947902        0	0.477843 1.42185       0	0.557484 1.65883       0

0.993	0.317371 0.948302        0	0.476056 1.42245       0	0.555399 1.65953       0

0.994	0.316179 0.9487      0	0.474268 1.42305       0	0.553313 1.66022       0

0.995	0.314987 0.949096        0	0.47248 1.42364       0	0.551226 1.66092       0

0.996	0.313794 0.949491        0	0.47069 1.42424       0	0.549139 1.66161       0

0.997	  0.3126 0.949885        0	 0.4689 1.42483       0	0.54705 1.6623      0

0.998	0.311406 0.950277        0	0.467109 1.42542       0	0.544961 1.66298       0

0.999	0.310212 0.950667        0	0.465318 1.426     0	0.542871 1.66367       0

1	0.309017 0.951057        0	0.463525 1.42658       0	0.54078 1.66435       0

1.001	0.307822 0.951444        0	0.461732 1.42717       0	0.538688 1.66503       0

1.002	0.306626 0.95183       0	0.459939 1.42775       0	0.536595 1.6657      0

1.003	0.305429 0.952215        0	0.458144 1.42832       0	0.534501 1.66638       0

1.004	0.304233 0.952598        0	0.456349 1.4289      0	0.532407 1.66705       0

1.005	0.303035 0.952979        0	0.454553 1.42947       0	0.530312 1.66771       0

1.006	0.301837 0.953359        0	0.452756 1.43004       0	0.528216 1.66838       0

1.007	0.300639 0.953738        0	0.450959 1.43061       0	0.526119 1.66904       0

1.008	 0.29944 0.954115        0	0.449161 1.43117       0	0.524021 1.6697      0

1.009	0.298241 0.954491        0	0.447362 1.43174       0	0.521922 1.67036       0

1.01	0.297042 0.954865        0	0.445562 1.4323      0	0.519823 1.67101       0

1.011	0.295841 0.955237        0	0.443762 1.43286       0	0.517723 1.67166       0

1.012	0.294641 0.955608        0	0.441961 1.43341       0	0.515621 1.67231       0

1.013	 0.29344 0.955978        0	0.44016 1.43397       0	0.51352 1.67296       0

1.014	0.292238 0.956346        0	0.438357 1.43452       0	0.511417 1.6736      0

1.015	0.291036 0.956712        0	0.436554 1.43507       0	0.509313 1.67425       0

1.016	0.289834 0.957077        0	0.434751 1.43562       0	0.507209 1.67488       0

1.017	0.288631 0.95744       0	0.432946 1.43616       0	0.505104 1.67552       0

1.018	0.287427 0.957802        0	0.431141 1.4367      0	0.502998 1.67615       0

1.019	0.286224 0.958163        0	0.429335 1.43724       0	0.500891 1.67679       0

1.02	0.285019 0.958522        0	0.427529 1.43778       0	0.498784 1.67741       0

1.021	0.283815 0.958879        0	0.425722 1.43832       0	0.496675 1.67804       0

1.022	0.282609 0.959235        0	0.423914 1.43885       0	0.494566 1.67866       0

1.023	0.281404 0.959589        0	0.422106 1.43938       0	0.492456 1.67928       0

1.024	0.280198 0.959942        0	0.420296 1.43991       0	0.490346 1.6799      0

1.025	0.278991 0.960294        0	0.418487 1.44044       0	0.488234 1.68051       0

1.026	0.277784 0.960644        0	0.416676 1.44097       0	0.486122 1.68113       0

1.027	0.276577 0.960992        0	0.414865 1.44149       0	0.484009 1.68174       0

1.028	0.275369 0.961339        0	0.413053 1.44201       0	0.481896 1.68234       0

1.029	0.274161 0.961684        0	0.411241 1.44253       0	0.479781 1.68295       0

1.03	0.272952 0.962028        0	0.409428 1.44304       0	0.477666 1.68355       0

1.031	0.271743 0.96237       0	0.407614 1.44355       0	0.47555 1.68415       0

1.032	0.270533 0.962711        0	 0.4058 1.44407       0	0.473433 1.68474       0

1.033	0.269323 0.96305       0	0.403985 1.44457       0	0.471316 1.68534       0

1.034	0.268113 0.963388        0	0.402169 1.44508       0	0.469197 1.68593       0

1.035	0.266902 0.963724        0	0.400353 1.44559       0	0.467078 1.68652       0

1.036	0.265691 0.964058        0	0.398536 1.44609       0	0.464959 1.6871      0

1.037	0.264479 0.964391        0	0.396719 1.44659       0	0.462838 1.68769       0

1.038	0.263267 0.964723        0	 0.3949 1.44708       0	0.460717 1.68827       0

1.039	0.262054 0.965053        0	0.393082 1.44758       0	0.458595 1.68884       0

1.04	0.260842 0.965382        0	0.391262 1.44807       0	0.456473 1.68942       0

1.041	0.259628 0.965709        0	0.389442 1.44856       0	0.454349 1.68999       0

1.042	0.258414 0.966034        0	0.387622 1.44905       0	0.452225 1.69056       0

1.043	  0.2572 0.966358        0	 0.3858 1.44954       0	 0.4501 1.69113       0

1.044	0.255986 0.966681        0	0.383979 1.45002       0	0.447975 1.69169       0

1.045	0.254771 0.967001        0	0.382156 1.4505      0	0.445849 1.69225       0

1.046	0.253555 0.967321        0	0.380333 1.45098       0	0.443722 1.69281       0

1.047	 0.25234 0.967639        0	0.378509 1.45146       0	0.441594 1.69337       0

1.048	0.251123 0.967955        0	0.376685 1.45193       0	0.439466 1.69392       0

1.049	0.249907 0.96827       0	0.37486 1.4524      0	0.437337 1.69447       0

1.05	 0.24869 0.968583        0	0.373035 1.45287       0	0.435207 1.69502       0

1.051	0.247473 0.968895        0	0.371209 1.45334       0	0.433077 1.69557       0

1.052	0.246255 0.969205        0	0.369382 1.45381       0	0.430946 1.69611       0

1.053	0.245037 0.969514        0	0.367555 1.45427       0	0.428814 1.69665       0

1.054	0.243818 0.969821        0	0.365727 1.45473       0	0.426682 1.69719       0

1.055	0.242599 0.970127        0	0.363899 1.45519       0	0.424549 1.69772       0

1.056	 0.24138 0.970431        0	0.36207 1.45565       0	0.422415 1.69825       0

1.057	 0.24016 0.970733        0	0.36024 1.4561      0	0.42028 1.69878       0

1.058	 0.23894 0.971034        0	0.35841 1.45655       0	0.418145 1.69931       0

1.059	 0.23772 0.971334        0	0.35658 1.457     0	0.41601 1.69983       0

1.06	0.236499 0.971632        0	0.354748 1.45745       0	0.413873 1.70036       0

1.061	0.235278 0.971928        0	0.352917 1.45789       0	0.411736 1.70087       0

1.062	0.234056 0.972223        0	0.351084 1.45833       0	0.409598 1.70139       0

1.063	0.232834 0.972516        0	0.349252 1.45877       0	0.40746 1.7019      0

1.064	0.231612 0.972808        0	0.347418 1.45921       0	0.405321 1.70241       0

1.065	0.230389 0.973099        0	0.345584 1.45965       0	0.403181 1.70292       0

1.066	0.229166 0.973387        0	0.34375 1.46008       0	0.401041 1.70343       0

1.067	0.227943 0.973674        0	0.341915 1.46051       0	 0.3989 1.70393       0

1.068	0.226719 0.97396       0	0.340079 1.46094       0	0.396759 1.70443       0

1.069	0.225495 0.974244        0	0.338243 1.46137       0	0.394617 1.70493       0

1.07	0.224271 0.974527        0	0.336406 1.46179       0	0.392474 1.70542       0

1.071	0.223046 0.974808        0	0.334569 1.46221       0	0.39033 1.70591       0

1.072	0.221821 0.975087        0	0.332731 1.46263       0	0.388186 1.7064      0

1.073	0.220595 0.975365        0	0.330893 1.46305       0	0.386042 1.70689       0

1.074	0.219369 0.975642        0	0.329054 1.46346       0	0.383897 1.70737       0

1.075	0.218143 0.975917        0	0.327215 1.46388       0	0.381751 1.70785       0

1.076	0.216917 0.97619       0	0.325375 1.46429       0	0.379604 1.70833       0

1.077	 0.21569 0.976462        0	0.323535 1.46469       0	0.377457 1.70881       0

1.078	0.214463 0.976732        0	0.321694 1.4651      0	0.37531 1.70928       0

1.079	0.213235 0.977001        0	0.319853 1.4655      0	0.373161 1.70975       0

1.08	0.212007 0.977268        0	0.318011 1.4659      0	0.371012 1.71022       0

1.081	0.210779 0.977534        0	0.316168 1.4663      0	0.368863 1.71068       0

1.082	 0.20955 0.977798        0	0.314325 1.4667      0	0.366713 1.71115       0

1.083	0.208321 0.97806       0	0.312482 1.46709       0	0.364562 1.71161       0

1.084	0.207092 0.978321        0	0.310638 1.46748       0	0.362411 1.71206       0

1.085	0.205863 0.978581        0	0.308794 1.46787       0	0.36026 1.71252       0

1.086	0.204633 0.978839        0	0.306949 1.46826       0	0.358107 1.71297       0

1.087	0.203403 0.979095        0	0.305104 1.46864       0	0.355954 1.71342       0

1.088	0.202172 0.97935       0	0.303258 1.46903       0	0.353801 1.71386       0

1.089	0.200941 0.979603        0	0.301412 1.4694      0	0.351647 1.71431       0

1.09	 0.19971 0.979855        0	0.299565 1.46978       0	0.349492 1.71475       0

1.091	0.198479 0.980105        0	0.297718 1.47016       0	0.347337 1.71518       0

1.092	0.197247 0.980354        0	0.29587 1.47053       0	0.345182 1.71562       0

1.093	0.196015 0.980601        0	0.294022 1.4709      0	0.343026 1.71605       0

1.094	0.194782 0.980847        0	0.292173 1.47127       0	0.340869 1.71648       0

1.095	0.193549 0.981091        0	0.290324 1.47164       0	0.338712 1.71691       0

1.096	0.192316 0.981333        0	0.288475 1.472     0	0.336554 1.71733       0

1.097	0.191083 0.981574        0	0.286625 1.47236       0	0.334395 1.71775       0

1.098	0.189849 0.981813        0	0.284774 1.47272       0	0.332237 1.71817       0

1.099	0.188616 0.982051        0	0.282923 1.47308       0	0.330077 1.71859       0

1.1	0.187381 0.982287        0	0.281072 1.47343       0	0.327917 1.719     0

1.101	0.186147 0.982522        0	0.27922 1.47378       0	0.325757 1.71941       0

1.102	0.184912 0.982755        0	0.277368 1.47413       0	0.323596 1.71982       0

1.103	0.183677 0.982987        0	0.275515 1.47448       0	0.321434 1.72023       0

1.104	0.182441 0.983217        0	0.273662 1.47483       0	0.319273 1.72063       0

1.105	0.181206 0.983445        0	0.271809 1.47517       0	0.31711 1.72103       0

1.106	 0.17997 0.983672        0	0.269955 1.47551       0	0.314947 1.72143       0

1.107	0.178734 0.983898        0	 0.2681 1.47585       0	0.312784 1.72182       0

1.108	0.177497 0.984121        0	0.266245 1.47618       0	0.31062 1.72221       0

1.109	 0.17626 0.984344        0	0.26439 1.47652       0	0.308455 1.7226      0

1.11	0.175023 0.984564        0	0.262535 1.47685       0	0.30629 1.72299       0

1.111	0.173786 0.984783        0	0.260679 1.47718       0	0.304125 1.72337       0

1.112	0.172548 0.985001        0	0.258822 1.4775      0	0.301959 1.72375       0

1.113	 0.17131 0.985217        0	0.256965 1.47783       0	0.299793 1.72413       0

1.114	0.170072 0.985432        0	0.255108 1.47815       0	0.297626 1.72451       0

1.115	0.168833 0.985645        0	0.25325 1.47847       0	0.295459 1.72488       0

1.116	0.167595 0.985856        0	0.251392 1.47878       0	0.293291 1.72525       0

1.117	0.166356 0.986066        0	0.249534 1.4791      0	0.291123 1.72562       0

1.118	0.165116 0.986274        0	0.247675 1.47941       0	0.288954 1.72598       0

1.119	0.163877 0.986481        0	0.245815 1.47972       0	0.286785 1.72634       0

1.12	0.162637 0.986686        0	0.243956 1.48003       0	0.284615 1.7267      0

1.121	0.161397 0.98689       0	0.242096 1.48033       0	0.282445 1.72706       0

1.122	0.160157 0.987092        0	0.240235 1.48064       0	0.280274 1.72741       0

1.123	0.158916 0.987292        0	0.238374 1.48094       0	0.278104 1.72776       0

1.124	0.157676 0.987491        0	0.236513 1.48124       0	0.275932 1.72811       0

1.125	0.156434 0.987688        0	0.234652 1.48153       0	0.27376 1.72845       0

1.126	0.155193 0.987884        0	0.23279 1.48183       0	0.271588 1.7288      0

1.127	0.153952 0.988078        0	0.230927 1.48212       0	0.269415 1.72914       0

1.128	 0.15271 0.988271        0	0.229065 1.48241       0	0.267242 1.72947       0

1.129	0.151468 0.988462        0	0.227202 1.48269       0	0.265069 1.72981       0

1.13	0.150226 0.988652        0	0.225338 1.48298       0	0.262895 1.73014       0

1.131	0.148983 0.98884       0	0.223475 1.48326       0	0.26072 1.73047       0

1.132	 0.14774 0.989026        0	0.221611 1.48354       0	0.258546 1.7308      0

1.133	0.146497 0.989211        0	0.219746 1.48382       0	0.25637 1.73112       0

1.134	0.145254 0.989394        0	0.217881 1.48409       0	0.254195 1.73144       0

1.135	0.144011 0.989576        0	0.216016 1.48436       0	0.252019 1.73176       0

1.136	0.142767 0.989756        0	0.214151 1.48463       0	0.249842 1.73207       0

1.137	0.141523 0.989935        0	0.212285 1.4849      0	0.247666 1.73239       0

1.138	0.140279 0.990112        0	0.210419 1.48517       0	0.245489 1.7327      0

1.139	0.139035 0.990287        0	0.208552 1.48543       0	0.243311 1.733     0

1.14	 0.13779 0.990461        0	0.206685 1.48569       0	0.241133 1.73331       0

1.141	0.136546 0.990634        0	0.204818 1.48595       0	0.238955 1.73361       0

1.142	0.135301 0.990805        0	0.202951 1.48621       0	0.236776 1.73391       0

1.143	0.134055 0.990974        0	0.201083 1.48646       0	0.234597 1.7342      0

1.144	 0.13281 0.991142        0	0.199215 1.48671       0	0.232417 1.7345      0

1.145	0.131564 0.991308        0	0.197347 1.48696       0	0.230238 1.73479       0

1.146	0.130319 0.991472        0	0.195478 1.48721       0	0.228057 1.73508       0

1.147	0.129073 0.991635        0	0.193609 1.48745       0	0.225877 1.73536       0

1.148	0.127826 0.991797        0	0.191739 1.48769       0	0.223696 1.73564       0

1.149	 0.12658 0.991956        0	0.18987 1.48793       0	0.221515 1.73592       0

1.15	0.125333 0.992115        0	  0.188 1.48817       0	0.219333 1.7362      0

1.151	0.124086 0.992271        0	0.18613 1.48841       0	0.217151 1.73647       0

1.152	0.122839 0.992427        0	0.184259 1.48864       0	0.214969 1.73675       0

1.153	0.121592 0.99258       0	0.182388 1.48887       0	0.212786 1.73702       0

1.154	0.120345 0.992732        0	0.180517 1.4891      0	0.210603 1.73728       0

1.155	0.119097 0.992883        0	0.178646 1.48932       0	0.20842 1.73754       0

1.156	0.117849 0.993031        0	0.176774 1.48955       0	0.206236 1.73781       0

1.157	0.116601 0.993179        0	0.174902 1.48977       0	0.204052 1.73806       0

1.158	0.115353 0.993325        0	0.17303 1.48999       0	0.201868 1.73832       0

1.159	0.114105 0.993469        0	0.171157 1.4902      0	0.199684 1.73857       0

1.16	0.112856 0.993611        0	0.169285 1.49042       0	0.197499 1.73882       0

1.161	0.111608 0.993752        0	0.167412 1.49063       0	0.195313 1.73907       0

1.162	0.110359 0.993892        0	0.165538 1.49084       0	0.193128 1.73931       0

1.163	0.10911 0.99403       0	0.163665 1.49104       0	0.190942 1.73955       0

1.164	0.107861 0.994166        0	0.161791 1.49125       0	0.188756 1.73979       0

1.165	0.106611 0.994301        0	0.159917 1.49145       0	0.18657 1.74003       0

1.166	0.105362 0.994434        0	0.158042 1.49165       0	0.184383 1.74026       0

1.167	0.104112 0.994566        0	0.156168 1.49185       0	0.182196 1.74049       0

1.168	0.102862 0.994696        0	0.154293 1.49204       0	0.180008 1.74072       0

1.169	0.101612 0.994824        0	0.152418 1.49224       0	0.177821 1.74094       0

1.17	0.100362 0.994951        0	0.150543 1.49243       0	0.175633 1.74116       0

1.171	0.0991113 0.995076        0	0.148667 1.49261       0	0.173445 1.74138       0

1.172	0.0978608 0.9952      0	0.146791 1.4928      0	0.171256 1.7416      0

1.173	0.0966101 0.995322        0	0.144915 1.49298       0	0.169068 1.74181       0

1.174	0.0953593 0.995443        0	0.143039 1.49316       0	0.166879 1.74203       0

1.175	0.0941083 0.995562        0	0.141162 1.49334       0	0.16469 1.74223       0

1.176	0.0928572 0.995679        0	0.139286 1.49352       0	 0.1625 1.74244       0

1.177	0.0916059 0.995795        0	0.137409 1.49369       0	0.16031 1.74264       0

1.178	0.0903545 0.99591       0	0.135532 1.49386       0	0.15812 1.74284       0

1.179	0.0891029 0.996022        0	0.133654 1.49403       0	0.15593 1.74304       0

1.18	0.0878512 0.996134        0	0.131777 1.4942      0	0.15374 1.74323       0

1.181	0.0865993 0.996243        0	0.129899 1.49436       0	0.151549 1.74343       0

1.182	0.0853474 0.996351        0	0.128021 1.49453       0	0.149358 1.74361       0

1.183	0.0840952 0.996458        0	0.126143 1.49469       0	0.147167 1.7438      0

1.184	0.082843 0.996563        0	0.124264 1.49484       0	0.144975 1.74398       0

1.185	0.0815906 0.996666        0	0.122386 1.495     0	0.142784 1.74417       0

1.186	0.0803381 0.996768        0	0.120507 1.49515       0	0.140592 1.74434       0

1.187	0.0790855 0.996868        0	0.118628 1.4953      0	 0.1384 1.74452       0

1.188	0.0778327 0.996966        0	0.116749 1.49545       0	0.136207 1.74469       0

1.189	0.0765798 0.997063        0	0.11487 1.4956      0	0.134015 1.74486       0

1.19	0.0753268 0.997159        0	0.11299 1.49574       0	0.131822 1.74503       0

1.191	0.0740737 0.997253        0	0.111111 1.49588       0	0.129629 1.74519       0

1.192	0.0728204 0.997345        0	0.109231 1.49602       0	0.127436 1.74535       0

1.193	0.0715671 0.997436        0	0.107351 1.49615       0	0.125242 1.74551       0

1.194	0.0703136 0.997525        0	0.10547 1.49629       0	0.123049 1.74567       0
